256;ADRIANA&MARGOT;14 RUE DES GONCOURT;75011;Satisfaisant;48.86991,2.371861;4414;98
257;ADRIBAL;INTERMARCHE;19140;Très satisfaisant;45.453734,1.582208;6386;11
258;ADULIS CAFE ABYSSINIEN;46 RUE GALANDE;75005;Satisfaisant;48.851721,2.346943;4428;98
259;ADV BIS;Rue André Citroën;3410;Satisfaisant;46.377959,2.588468;5835;98
260;AED VIAND'OC;55 RTE DE NIMES;30230;Satisfaisant;43.800328,4.417466;756;11
261;AEH;19 RUE DE LA REPUBLIQUE;12200;Satisfaisant;44.351222,2.037448;6669;98
262;AEIM;PARC SAINTE MARIE;54000;Satisfaisant;48.680747,6.173471;4164;98
263;AEP INSTITUTION ST FRANCOIS DE SALES;100, rue de Labillardière;61000;Très satisfaisant;48.430596,0.097453;75;99
264;AEP PRADEAU LA SEDE;LYCEE PRADEAU DE LA SEDE;65000;Satisfaisant;43.233745,0.065546;6179;99
265;AF & AM;2 RUE PIERRE CURIE;78200;A améliorer;48.978652,1.670476;911;12
266;AF BOUCHERIE;286 RUE DE PARIS;94190;Satisfaisant;48.746626,2.446543;6703;11
267;AF COMMERCE;2 RUE JEAN JACQUES ROUSSEAU;94190;Satisfaisant;48.746322,2.447041;6688;1
268;AFEEP SAINT JEAN BAPTISTE DE LA SALLE;26 RUE DU FAUBOURG DE PARIS;59300;Satisfaisant;50.354291,3.515195;6426;99
269;AFFAREN;3 B RUE LEON JOST;75017;Satisfaisant;48.880013,2.30312;4420;46
270;AFGHAN DISTRIBUTION;79 RUE DE BALE;68100;Satisfaisant;47.747782,7.347342;4143;46
271;AFIN;76 RUE DE CERCAY;91800;Satisfaisant;48.707409,2.516408;900;98
272;AFPA ENTREPRISES;3 RUE FRANKLIN;93100;Satisfaisant;48.8618,2.443557;4053;99
273;AFRIC COOK;12 PETITE RUE DE POUILLY;21000;Satisfaisant;47.328009,5.044388;1759;98
274;AFRICA IN A BOX;77 AVENUE JEAN JAURES;75019;Satisfaisant;48.885049,2.378246;4422;98
275;AFRICA MARKET;7 PL DES THEBAUDIERES;44800;Satisfaisant;47.243933,-1.605941;5457;46
276;AFRICA STONE CHEZ ADELE KANDA;57 RUE RASPAIL;36000;A améliorer;46.80608,1.691751;1300;98
277;AFRICA SWEET;3 B PL GEORGES POMPIDOU;78180;A améliorer;48.783134,2.043367;4003;98
278;AFRICAN EVASION;219 AV DE LA REPUBLIQUE;94120;Satisfaisant;48.852613,2.465476;2126;98
279;AFRICAN EVASION;68 AV JEAN JAURES;93320;Satisfaisant;48.905762,2.500665;3282;98
280;AFRICAN SAFARI;41,  avenue des Landes;31830;Satisfaisant;43.560844,1.267362;4577;98
281;AFRICASIE;AFRICASIE;93310;Satisfaisant;48.884145,2.405377;3161;46
282;AFRIK ASIAN'S;23 RUE EUGENE JUMIN;75019;A améliorer;48.887697,2.392173;4422;98
283;AFRIK N TRUCK;23 RUE SAINT HONEST;31000;Très satisfaisant;43.614874,1.442175;6283;98
284;AFRINE;15 RUE DES MARSEILLAIS;13100;Satisfaisant;43.528977,5.446864;58;98
285;AFRO EXOTIQUE;4 RUE CARNOT;61300;Très satisfaisant;48.764984,0.627437;2897;46
286;AFTER ESPIGUETTE;4 AV DE L HERMIONE;30240;Satisfaisant;43.52012,4.140825;3077;98
287;AFTISSE;6 RUE FELICIE;92230;Satisfaisant;48.93261,2.297628;2254;1
288;AGAC DENAIN;2 RUE VILLARS;59220;Satisfaisant;50.326793,3.393394;1731;98
289;AGADIR;51 AV JEAN JAURES;93300;Satisfaisant;48.90352,2.39165;280;11
290;AGAPI LE MANS;64 BOULEVARD ALEXANDRE OYON;72100;Satisfaisant;47.993837,0.194002;3098;98
291;AGAQUICK EXPLOITATION;Rue Marie Curie;44230;Satisfaisant;47.189718,-1.485286;5798;98
292;AGATHE ET CHARLOTTE;AGATHE ET CHARLOTTE;36330;Très satisfaisant;46.687374,1.59259;6508;100
293;AGC2S - CENTRE SOCIAL BITOLA;24 rue Jacquard;88000;Très satisfaisant;48.162933,6.45157;1913;99
294;AGEA MONT BLANC;125 route du Lycée;74920;Très satisfaisant;45.898319,6.640152;1489;99
295;AGENCE NAT GESTION DECHETS RADIOACTIFS;CENTRALE PARC AVENUE SULLY PRUDH;92290;Satisfaisant;48.769773,2.286362;1314;99
296;AGESA GESTION ECOLE STE AGNES;8 RUE DU CARDINAL VERDIER;92600;Satisfaisant;48.911141,2.293691;256;99
297;AGHARASS;156 RUE RAYMOND LOSSERAND;75014;Satisfaisant;48.830587,2.311338;4417;11
298;AGHARASS;156 RUE RAYMOND LOSSERAND;75014;Satisfaisant;48.830587,2.311338;4417;46
299;AGIPSAH;B.P. 35 Champfleury;97113;A corriger de manière urgente;15.981881,-61.680442;2325;99
300;AGIR AVEC AMIS PARENTS ET PROFESSIONNELS POUR LES PERSONNES EN SITUATION DE HANDICAP;Domaine  d'Espagnet;32230;Très satisfaisant;43.531855,0.087979;2886;99
301;AGNEAUX DISTRIBUTION;Parc de l'Odyssée;50180;Satisfaisant;49.119712,-1.113211;23;73
302;AGNES ET FRANCK;8 AVENUE PAUL VAILLANT COUTURIER;93160;Très satisfaisant;48.82587,2.570111;4247;101
303;AGO PARIS;159 RUE MANIN;75019;A améliorer;48.886044,2.393562;4422;98
304;AGORA;50 RTE DE CORBEIL;91350;Satisfaisant;48.655398,2.386247;2390;98
305;AGOUSSIF;RUE BOIELDIEU;91240;A améliorer;48.630796,2.319023;5096;12
306;AGPL CONCEPT;65 BD DE LA REPUBLIQUE;47000;Très satisfaisant;44.204954,0.617863;22;98
307;AGR CDC;12 AVENUE PIERRE MENDES FRANCE;75013;Satisfaisant;48.837117,2.371079;4412;99
308;AGRAF BEURET;15 RUE DU GÉNÉRAL BEURET;75015;Satisfaisant;48.8409,2.302606;4418;99
309;AGRAF CAVAIGNAC;39 RUE GODEFROY CAVAIGNAC;75011;Satisfaisant;48.85635,2.380317;4414;99
310;AGRAF MOULIN VERT;29 RUE DU MOULIN VERT;75014;Très satisfaisant;48.829598,2.323945;4417;99
311;AGRAF PARADIS_ HÔTEL DES IMPÔTS;5 Cité Paradis;75010;Satisfaisant;48.875046,2.349669;4413;99
312;AGROS PLUS CTB;rue Denis Papin;27130;Satisfaisant;48.74872,0.926781;6552;11
313;AHENFIE RESTAURANT;7 RUE ERNESTINE;75018;A corriger de manière urgente;48.889096,2.354485;4421;98
314;AHIKA;LA CAPITALE;69008;Satisfaisant;45.731679,4.870675;3526;98
315;AHR;197 AV DE LA GARE;1120;Satisfaisant;45.850144,5.057373;4023;11
316;AI SUSHI;27 RUE GRAND RUE;24100;Satisfaisant;44.852253,0.482965;577;98
317;AID' A NOU;14 RUE EVARISTE DE PARNY;97419;Très satisfaisant;-20.92799,55.336979;2798;1
318;AID'AISNE;50 RUE DE BAUDREUIL;2100;Très satisfaisant;49.850417,3.290996;5760;1
319;AIDE A DOMICILE EN MILIEU RURAL;2, Allée de la Maison de retraite;35240;Satisfaisant;47.951632,-1.354264;3623;99
320;AIDE AUX ENFANTS PARALYSES;1 RUE DE LA CROIX SAINT FAUBIN;75011;Satisfaisant;48.857499,2.386056;4414;99
321;AIDE SANTE MENTALE LES AILES DEPLOYEES;31 RUE DE LIEGE;75008;Satisfaisant;48.879393,2.325989;4431;99
322;AIDI PIZZA;12 PLACE DE L HOTEL DE VILLE;33450;Satisfaisant;44.916422,-0.427227;5574;98
323;AIGUELONGUE GOURMET (SAS BAGATELLE);467, Rue de la Roqueturière;34090;Satisfaisant;43.630043,3.885711;4042;11
324;AILE;AV GEORGES DUHAMEL;72000;Satisfaisant;48.027599,0.184101;3098;98
325;AIME;Pôle d'activité du Stietto;20090;Très satisfaisant;41.952157,8.783944;65;98
326;AINSI FONT FONT FONT;69 RUE FONDARY;75015;Satisfaisant;48.846783,2.296757;4418;99
327;AIR PARK;161 RUE PAUL BERT;69003;A améliorer;45.757168,4.857045;3518;98
328;AIRBUS DEFENSE AND SPACE SAS;EADS ASTRIUM;78990;Satisfaisant;48.779025,1.959531;1881;99
329;AIRDIS;5 RUE DE LA GRAND PRE;49420;Satisfaisant;47.740243,-1.175901;4311;72
330;AIRDIS;5 RUE DE LA GRAND PRE;49420;Satisfaisant;47.740243,-1.175901;4311;95
331;AIRDIS;5 RUE DE LA GRAND PRE;49420;Satisfaisant;47.740243,-1.175901;4311;82
332;AIRE D'ENFANCE;19 RUE FLORA TRISTAN;29710;Satisfaisant;48.018065,-4.21474;4612;99
333;AJ BOUCHERIE;36 RUE JOSEPH HENAFF;93700;Satisfaisant;48.934797,2.456958;1824;11
334;AJ2;240 RUE DU FAUBOURG SAINT ANTOINE;75012;Satisfaisant;48.849212,2.389526;4415;98
335;AJACCIO BIO;ATRIUM;20167;Très satisfaisant;41.984906,8.837807;5924;46
336;AJELLO LAURENT;CHE LIEUTAUD;13420;Très satisfaisant;43.293101,5.624564;2244;71
337;AJI DISCOUNT;20 AVENUE PRESIDENT EMILE LOUBET;42000;Satisfaisant;45.43603,4.383699;5346;46
338;AJI KYO;9 RUE DE VOUILLE;75015;Satisfaisant;48.835236,2.303747;4418;98
339;AJM 832;Centre Commercial  Océane;76700;Satisfaisant;49.508903,0.231549;2310;98
340;AJWADH;27 BD DE LA CHAPELLE;75010;Satisfaisant;48.884211,2.360728;4413;98
341;AK DENIZ;6 RUE DE LA GARE;70200;Satisfaisant;47.683487,6.495938;3501;98
342;AK RESTAURATION;71 AV KLEBER;75016;Satisfaisant;48.865574,2.289373;4419;98
343;AKA LELENE  BRL;PLAGE DE L AUTRE BORD;97160;Très satisfaisant;16.330951,-61.339154;3121;98
344;AKA SUSHI;15 RUE DES RAZES;69320;Très satisfaisant;45.665811,4.851536;2058;98
345;AKBOU ABDELLAH;7 PL DE L'EGLISE;61400;A améliorer;48.509651,0.633838;5602;12
346;AKCA  LEYLA  -  DIDIM KEBAB;7 PLACE SAINT-PIERRE;35240;Satisfaisant;47.913985,-1.378807;4891;98
347;AKDENIZ;6 AVENUE DES ILES D'OR;83400;Très satisfaisant;43.11973,6.125055;2534;98
348;AKDENIZ KEBAB;8 Rue Billy;61500;Satisfaisant;48.604865,0.171259;5995;98
349;AKI BOULANGER;75 RUE SAINTE ANNE;75002;Satisfaisant;48.868726,2.336574;4425;98
350;AKLI ET FILS;102 AV JEAN LOMBARD;13011;Satisfaisant;43.288901,5.433197;3676;11
351;AKR CASH & CARRY;33 RUE MAURICE LACHATRE;93120;Satisfaisant;48.920655,2.415016;2722;46
352;AK-SA;2 AVENUE DE LA LIBERATION;1500;Satisfaisant;45.955775,5.332405;112;47
353;AKSARAY 68;44 GRANDE RUE;91290;Très satisfaisant;48.591371,2.247647;218;98
354;AKZO NOBEL DECORATIVE PAINTS FRANCE;16 RUE DES DEPORTES;60160;Satisfaisant;49.253581,2.436939;3933;99
355;AL AMAL;145 AV DU DIX HUIT JUIN 1940;92500;A améliorer;48.865882,2.202916;5036;11
356;AL AMANA;191 RUE DE CRIMEE;75019;Satisfaisant;48.891015,2.376163;4422;11
357;AL EXPLOITATION;RUE DES MAGNOLIAS;20090;Très satisfaisant;41.94533,8.754906;65;98
358;AL FADI;206 BOULEVARD RASPAIL;75014;Satisfaisant;48.841522,2.329466;4417;98
359;AL FARAJ;26 RUE DU LEVANT;30240;Satisfaisant;43.534152,4.138106;3077;98
360;AL IHSAN;5 RUE GAMBETTA;60100;Satisfaisant;49.262866,2.473911;1637;98
361;AL OMARA;AL OMARA;93200;Satisfaisant;48.93386,2.346324;5247;100
362;AL SIMA ELNE;BD JACQUES ALBERT;66200;Satisfaisant;42.605517,2.978349;1884;11
363;AL WADY;153 RUE DE LOURMEL;75015;Très satisfaisant;48.839926,2.283589;4418;98
364;AL.EY.;201 AV FRANCOIS MITTERRAND;62730;Satisfaisant;50.947631,1.954075;3626;98
365;ALAI NOUILLE;3 BD VICTOR;75015;Très satisfaisant;48.83588,2.279983;4418;98
366;ALAIN GIE;19 RUE BANES;92190;Satisfaisant;48.808145,2.24094;3819;12
367;ALARD SERGE;BOURRE;24200;Satisfaisant;44.893336,1.239353;5915;71
368;ALATURKA;24 COURS DE LA REPUBLIQUE;84120;Satisfaisant;43.693191,5.501118;4496;98
369;ALBA;12 AVENUE MOZART;75016;Satisfaisant;48.857484,2.273112;4419;98
370;ALBA;5 RUE SALIN;51100;Très satisfaisant;49.257456,4.03104;4876;98
371;ALBAREA;228 ROUTE D UTELLE;6420;Satisfaisant;43.947735,7.185135;2842;99
372;ALBE DISTRIBUTION;86 RTE DE STRASBOURG;57430;Très satisfaisant;48.985448,7.027512;5919;72
373;ALBE DISTRIBUTION;86 RTE DE STRASBOURG;57430;Très satisfaisant;48.985448,7.027512;5919;82
374;ALBERT PEYRIGUERE CTRE HEBERG REINSER SO;6 RUE DE BIGORRE;65310;Satisfaisant;43.198678,0.058363;4290;99
375;ALBERTINI MARIE-PIERRE;PIELATERRA;20215;Très satisfaisant;42.478353,9.431022;3451;71
376;ALBIFI;ZAC LES FOUGERES;49170;Très satisfaisant;47.402433,-0.758176;5405;66
377;ALCOUFFE Sylvain;16, RUE DU ROCHER;75008;Très satisfaisant;48.876193,2.32265;4431;98
378;ALDES AERAULIQUE;20, boulevard Joliot Curie;69200;Satisfaisant;45.713034,4.880035;6523;99
379;ALDI;336 AVENUE BERTHELOT;69008;Satisfaisant;45.736831,4.867732;3526;45
380;ALDI;336 AVENUE BERTHELOT;69008;Satisfaisant;45.736831,4.867732;3526;80
381;ALDI MARCHE;46 AVENUE DE BAIXAS;66240;Très satisfaisant;42.71706,2.84142;5343;46
382;ALDI MARCHE;rue Joseph Cugnot;4100;Satisfaisant;43.821641,5.800183;3601;45
383;ALDI MARCHE;rue Joseph Cugnot;4100;Très satisfaisant;43.821641,5.800183;3601;80
384;ALDI MARCHE;LIEU DIT TABAZA;4130;Très satisfaisant;43.874725,5.845529;6801;45
385;ALDI MARCHE;rue Henri DUNANT;19400;Satisfaisant;45.086816,1.943765;198;45
386;ALDI MARCHE;rue Armand Sourie;19100;Satisfaisant;45.146635,1.4703;886;45
387;ALDI MARCHE;ALDI MARCHE;24600;Très satisfaisant;45.271433,0.349909;6737;45
388;ALDI MARCHE;rue du Maréchal Delattre de Tass;56300;Satisfaisant;48.058207,-2.950981;4697;45
389;ALDI MARCHE;12 RUE DE CLIGNANCOURT;75018;Très satisfaisant;48.884593,2.347293;4421;45
390;ALDI MARCHE;12 RUE DE CLIGNANCOURT;75018;Très satisfaisant;48.884593,2.347293;4421;80
391;ALDI MARCHE;91-95 RUE DU POTEAU;75018;Très satisfaisant;48.897033,2.33801;4421;45
392;ALDI MARCHE;91 RUE DU POTEAU;75018;Très satisfaisant;48.897033,2.33801;4421;45
393;ALDI MARCHE;91 RUE DU POTEAU;75018;Très satisfaisant;48.897033,2.33801;4421;80
394;ALDI MARCHE;20 RUE DU PERRE;61120;Satisfaisant;48.929075,0.200972;6752;45
395;ALDI MARCHE;20 RUE DU PERRE;61120;Satisfaisant;48.929075,0.200972;6752;80
396;ALDI MARCHE;20 RUE GENIN;93200;Satisfaisant;48.929289,2.353967;5247;45
397;ALDI MARCHE;ALDI MARCHE;2320;Très satisfaisant;49.48074,3.454487;4562;46
398;ALDI MARCHE;ALDI MARCHE;2000;Satisfaisant;49.564032,3.628037;2960;45
399;ALDI MARCHE;RUE RAYMOND POINCARE;2700;Satisfaisant;49.655759,3.316245;6199;45
400;ALDI MARCHE;ALDI MARCHE;80090;Satisfaisant;49.870647,2.334793;123;45
401;ALDI MARCHE (ALDI MARCHE DAMMARTIN);98 RUE DE PARIS;92110;Très satisfaisant;48.902207,2.302469;1456;1
402;ALDI MARCHE CAVAILLON;Quartier des Paluds;4000;Très satisfaisant;44.088803,6.204576;1757;46
403;ALDI MARCHE DAMMARTIN;55 BD DE LA REPUBLIQUE;92210;A améliorer;48.844979,2.21249;5074;1
404;ALDI MARCHE DAMMARTIN;55 BD DE LA REPUBLIQUE;92210;Satisfaisant;48.844979,2.21249;5074;82
405;ALDO PIZZA;93 R MASSENA;69006;Satisfaisant;45.765678,4.854947;3522;98
406;ALEF BETH;19 RUE DU COMMANDANT MOUCHOTTE;94160;Très satisfaisant;48.837384,2.417313;5590;99
407;ALEF BETH CHAOUL;1 AV DES ETANGS;78170;Satisfaisant;48.844966,2.13063;2682;99
408;ALENCONDIS;RUE D ALENCON;61250;Très satisfaisant;48.434874,0.054585;1511;47
409;ALENFRUITS;Rue d'Alençon;61250;A améliorer;48.434874,0.054585;1511;82
410;ALEO SANTE;11-13 RUE PONSCARME;75013;Satisfaisant;48.826483,2.367748;4416;99
411;ALEX MARKET;29 rue du Capitiane Alfred Dreyfus;68100;Satisfaisant;47.754432,7.345182;4143;46
412;ALEXANDRIE;46 PL CHARLES DE GAULLE;3200;Satisfaisant;46.125562,3.424741;6611;98
413;ALEX'FRITES (LOUCHEZ ALEXIS);8 A RUE DU CRONQUELET;62170;Satisfaisant;50.486166,1.750154;274;98
414;ALEXLION;52 AVENUE DU GENERAL DE GAULLE;93330;Satisfaisant;48.856486,2.529751;4204;11
415;ALEXY SAS;3 RUE DANIELLE CASANOVA;75001;Très satisfaisant;48.867578,2.33321;4423;98
416;ALFA 3A;GRANDE RUE;69290;Très satisfaisant;45.747415,4.689406;2385;99
417;ALFA 3A;2 RUE DE LA FONTAINE;74910;Très satisfaisant;45.957129,5.835865;6052;99
418;ALFANE;18, RUE JEAN MOULIN;78280;Très satisfaisant;48.769373,2.0642;2438;98
419;ALFORNO;1 PL LUCIEN BOILLEAU;91420;Satisfaisant;48.706103,2.335159;4083;98
420;ALHAMI;route de Chalonnes;49120;Très satisfaisant;47.231665,-0.723147;1358;99
421;ALI BABA;1 RUE SAINTE URSULE;64100;Satisfaisant;43.496117,-1.470676;473;98
422;ALI BABA;34 RUE DE LA SABLONNIERE;94460;A améliorer;48.750018,2.453986;6429;98
423;ALI BABA;29 RUE CARNOT;2400;Satisfaisant;49.042856,3.403668;1303;98
424;ALI BABA GRILL;40 RUE HENRI BARBUSSE;59580;Satisfaisant;50.332605,3.24935;150;98
425;ALI KHAN BROTHERS;195 RTE DES 3 LUCS;13011;A améliorer;43.301589,5.477038;3676;98
426;ALI MADI ZAHARATI;195 RUE LAZARE MTSAHARA;97630;Satisfaisant;-12.678212,45.08413;4139;46
427;ALI MARIAMA;LOTISSEM GNAMBO YATSINI MTSAHARA;97630;Satisfaisant;-12.678643,45.085114;4139;1
428;ALI-BA;rue assimini boina;97640;A améliorer;-12.847596,45.105091;5056;99
429;ALI-BA;DE LA MAISON DE L'ARTISANAT;97640;Satisfaisant;-12.851239,45.098107;5056;99
430;ALICE PIZZA;11 RUE EUGENE GIBEZ;75015;Très satisfaisant;48.835558,2.295416;4418;98
431;ALIFAN;25 RUE DE LA ROE;49100;Satisfaisant;47.472657,-0.553081;140;98
432;ALIMENTATION GENERALE;71 RUE DE CHABROL;75010;Très satisfaisant;48.877244,2.349881;4413;46
433;Alimentation Générale;58 CRS CHARLEMAGNE;69002;Satisfaisant;45.744666,4.822269;3516;46
434;ALIMENTATION GENERALE CHEZ DEDE;596, Route d'Entraigues;84700;Satisfaisant;44.006299,4.883851;6107;46
435;ALIMENTATION GENERALE ET BOUCHERIE;4 RUE GASTON MONMOUSSEAU;69200;Très satisfaisant;45.696629,4.878174;6523;11
436;ALIMENTATION JEAN JAURES;27 AVENUE JEAN JAURES;93310;Satisfaisant;48.882877,2.409111;3161;46
437;ALIMENTATION PROVIANDE;19 RUE DE ZILLISHEIM;68100;A améliorer;47.743118,7.332859;4143;11
438;ALISSAS DISTRIBUTION;LA CLE DU SAC;7210;Très satisfaisant;44.714693,4.617479;80;72
439;ALISSAS DISTRIBUTION;LA CLE DU SAC;7210;Très satisfaisant;44.714693,4.617479;80;73
440;ALISSAS DISTRIBUTION;LA CLE DU SAC;7210;Très satisfaisant;44.714693,4.617479;80;82
441;ALIUM;269 Avenue de la Labarde;33300;Satisfaisant;44.879857,-0.552116;728;99
442;ALIX VIRGINIE;FOISSE;7510;Satisfaisant;44.83102,4.209286;5290;71
443;ALKAN;RUE DU 8 MAI 1945;94460;Très satisfaisant;48.74204,2.470891;6429;99
444;ALKARIC;RD 938;59310;Satisfaisant;50.47698,3.239108;4323;98
445;ALL BURGER;77 B AV DE LAON;51100;A améliorer;49.265777,4.025752;4876;98
446;ALL FRESH;27 bis rue CHARLES VII;94130;Très satisfaisant;48.836334,2.487481;4238;98
447;ALL IN SUSHI;40 RUE DE TURENNE;75003;Très satisfaisant;48.857658,2.364585;4426;98
448;ALL' OLIVO;9 PLACE DU 14 JUILLET;24150;Satisfaisant;44.837434,0.737814;2907;98
449;ALLAERT CHRISTIAN;LA MALADRERIE;61310;Très satisfaisant;48.759459,0.191702;2322;71
450;ALLAGNAT THIERRY;LES GRAVES;3500;Satisfaisant;46.418257,3.308191;1309;98
451;ALLAIS TRADITION;1420 ROUTE DEPARTEMENTALE 925;73200;Très satisfaisant;45.648722,6.374566;2389;12
452;ALLARD ERIC;4 RUE DES BLEUETS;57450;Très satisfaisant;49.126173,6.896033;6211;100
453;ALLEE DES 3 PAINS (ALLEE DES 3 PAINS);4 PL EMILE LETURCQ;80300;Satisfaisant;50.002406,2.650944;69;12
454;ALLEGRIA;311 B CRS DE LA LIBERATION;33400;Très satisfaisant;44.811019,-0.591336;6169;98
455;ALLEGRIA;24 RUE DU COLISEE;75008;Satisfaisant;48.871173,2.309663;4431;98
456;ALLEMAND LYDIE;156 RTE NATIONALE;7200;Satisfaisant;44.640231,4.370466;2868;1
457;ALLEUDIUM;24 RUE RODIER;75009;Satisfaisant;48.878457,2.342871;4433;98
458;ALLIANCE FRANCAISE PARIS ILE DE FRANCE;101 BOULEVARD RASPAIL;75006;Satisfaisant;48.84634,2.328547;4429;99
459;ALLIOT LEA;PLACE D ARMES;57000;Très satisfaisant;49.119466,6.175716;3815;100
460;ALLO CINCO PIZZA;10 RUE DES BORDES;77160;Satisfaisant;48.557783,3.303109;4782;98
461;ALLO PIZZA;8 AV NELSON MANDELA;33210;Satisfaisant;44.547683,-0.243075;2937;98
462;ALLO PIZZA;9 RUE DE MONTPELAZ;74150;A améliorer;45.8651,5.944189;5045;98
463;ALLO PIZZA;18 RUE MARECHAL FOCH;71200;Satisfaisant;46.805423,4.435682;3059;98
464;ALLO PIZZA;5 RUE PASTEUR;91120;Très satisfaisant;48.715394,2.246751;4392;98
465;ALLO PIZZA 59;50 RUE HENRI BARBUSSE;59580;Satisfaisant;50.332912,3.24909;150;98
466;ALLO REPAS MOBILE;ZONE INDUSTRIELLE NEL;97600;A améliorer;-12.767095,45.228945;3588;98
467;ALLO WOK;31 RUE DE LA SALLE;54000;Satisfaisant;48.686402,6.191431;4164;98
468;ALLOCODROME DE TROYES;9 AV MAJOR GEN GEORGES VANIER;10000;A améliorer;48.302245,4.073843;6355;98
469;ALLO'SUSHI 84;173 Ave du 8 Mai;84120;Satisfaisant;43.686514,5.502332;4496;98
470;ALMA;59 BOULEVARD BEAUMARCHAIS;75003;Très satisfaisant;48.857411,2.367848;4426;98
471;ALMARINE;34 RUE DE LA GANE;19220;Satisfaisant;45.142425,2.092094;5755;11
472;ALMERIA;ZI MONTPLAISIR;40700;Très satisfaisant;43.642147,-0.617118;2443;45
473;ALOHA;3 RUE PREVOTE;1000;Satisfaisant;46.205182,5.228305;790;98
474;ALOHA-POKE AND CO;RUE DE MARTHIAS;33470;Satisfaisant;44.625968,-1.021003;3178;98
475;ALOI;3 RUE DES CISEAUX;75006;Satisfaisant;48.85319,2.334112;4429;98
476;ALOTTO;41 AV PAUL DOUMER;69630;Très satisfaisant;45.712227,4.745515;1239;12
477;ALOY-THAI;11 BD SAINT MARTIN;75003;Satisfaisant;48.868006,2.360918;4426;98
478;ALPA;Les Noires Terres;54740;Très satisfaisant;48.477041,6.176337;2456;71
479;ALPAGA;21 BD DE BONNE NOUVELLE;75002;Satisfaisant;48.870095,2.349942;4425;98
480;AL'PATAT'RIE;27 PASSAGE BELU;80000;Satisfaisant;49.896576,2.304869;123;98
481;ALPES FROMAGE;1213 RTE DE GAP;5400;Très satisfaisant;44.537461,5.834499;6597;22
482;ALPHA RECEPTION;15, rue de la Victoire;93150;Très satisfaisant;48.938706,2.444151;3022;99
483;ALPHA RECEPTION;15, rue de la Victoire;93150;Très satisfaisant;48.938706,2.444151;3022;99
484;ALPILLES BIO;23 AV ALBIN GILLES;13210;Très satisfaisant;43.79143,4.831616;5768;11
485;ALREMA RUEIL;26 RUE HERVET;92500;A améliorer;48.876326,2.180323;5038;98
486;ALS HALAL;11 AV DE MONTPELLIER;34140;Satisfaisant;43.428096,3.60603;3830;11
487;ALSACHIMIE;ROUTE DEPARTEMENTALE 52;68490;Satisfaisant;47.826534,7.545911;1173;99
488;ALSACIENNE DE RESTAURATION;2 R EVARISTE GALOIS;67300;Satisfaisant;48.614257,7.720279;5979;99
489;ALSACIENNE DE RESTAURATION;1 RUE EVARISTE GALOIS;67012;Satisfaisant;48.614352,7.720151;5979;99
490;ALT DISTRI;7 rue de Givet;68130;Satisfaisant;47.62493,7.242235;104;72
491;ALTIA MAULDRE ET GALLY;LE BOIS DES MESNULS;78580;Satisfaisant;48.908407,1.87308;3725;99
492;ALYAZ;11 R JOHN FITZGERALD KENNEDY;60510;Satisfaisant;49.411198,2.249555;849;98
493;ALYSA;15 RUE CARNOT;79200;Satisfaisant;46.645066,-0.241728;4438;98
494;ALZAS RICHARD;rue du Candelas;7700;Satisfaisant;44.301288,4.566702;5610;11
495;ALZAS RICHARD;Au Village;7150;Très satisfaisant;44.306301,4.430585;4332;11
496;AM+AL;326 RUE LECOURBE;75015;Satisfaisant;48.837408,2.284823;4418;98
497;AMADEUS CAFE;54 BIS AVENUE MOZART;75016;Satisfaisant;48.855015,2.269519;4419;98
498;AMAI JAPANESE KITCHEN;57 RUE DE TURENNE;75003;Satisfaisant;48.85881,2.364396;4426;98
499;AMALFI;86 BOULEVARD DE PICPUS;75012;Satisfaisant;48.846125,2.401245;4415;98
500;AMALFI Georges;104 ROUTE DE LA GRANDE LANDE;56600;Très satisfaisant;47.746234,-3.36474;2931;98
501;AMALODISTRIB;5 AV VICTOR CRESSON;92130;Satisfaisant;48.823537,2.271665;2568;1
502;AMANDE ET OLIVE;1 QUAI MARECHAL FOCH;84110;Très satisfaisant;44.238822,5.074704;6395;98
503;AMANDINE TRAITEUR;379 ROUTE NATIONALE 20;45770;Satisfaisant;47.941055,1.89309;5906;99
504;AMANDIS;Centre commercial du MONT DES BRUYERES;59230;Satisfaisant;50.435516,3.442029;5125;98
505;AMARA;3 PL DU COMMERCE;93330;Satisfaisant;48.868316,2.532427;4204;98
506;AMARANTE;4 RUE BISCORNET;75012;Satisfaisant;48.849623,2.370024;4415;98
507;AMARBEN;28 RUE DU ROCHER;75008;Satisfaisant;48.876836,2.321825;4431;45
508;AMARBEN;28 RUE DU ROCHER;75008;Satisfaisant;48.876836,2.321825;4431;80
509;AMARD;Route Nationale 31;76220;Très satisfaisant;49.480723,1.733481;2048;98
510;AMAZONIA;1 RUE AUGUSTE BOUDINOT;97310;Satisfaisant;5.170951,-52.643377;2643;98
511;AMBAAL STORE;192 RUE DU FBG ST DENIS;75010;Très satisfaisant;48.881371,2.358289;4412;45
512;AMBERT QUENEAU;81 RUE MARIUS CARRIEU;34080;Satisfaisant;43.617106,3.842635;4042;12
513;AMBLARD JEROME;LES BARRIBES;7580;Satisfaisant;44.593768,4.57701;5746;71
514;AMBROISIE HOLDING;102, AVENUE DU PRÉSIDENT J.F. KENNEDY;64200;Satisfaisant;43.465416,-1.553261;629;99
515;AMEDRO FRANCK;9BIS CHEMIN DU PONT DE PIERRE;59820;Satisfaisant;50.982836,2.145623;2369;11
